history_item_id,text,voice_name,voice_id,tarih,karakter_sayisi,model_id,state
aBxid7IrVztL2Uj7DwPQ,¿Desea un afeitado clásico con navaja?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:17,38,eleven_multilingual_v2,created
J1NdNmb9EQXmVBHXnCoB,¿Desea que le cortemos o moldemos la barba?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:15,43,eleven_multilingual_v2,created
UsXSb6AeY0qoRO7rKcb7,¿Desea que le cortemos o moldemos la barba?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:15,43,eleven_multilingual_v2,created
9tfgZjdUI02HoX1tSFF6,"¿Corte de cabello, afeitado o ambos?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:13,36,eleven_multilingual_v2,created
WvIHOePiVvtAtTY1MHJP,"¿Corte de cabello, afeitado o ambos?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:13,36,eleven_multilingual_v2,created
3RlUjUBvcjnSe71mQHM3,"¿Desea balayage, ombre o un color uniforme?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:11,43,eleven_multilingual_v2,created
8vtj5SaSnJm6grhQBjWu,"¿Desea balayage, ombre o un color uniforme?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:11,43,eleven_multilingual_v2,created
dd9YEIFhlM4Ck51SIItk,¿Tiene alguna foto de referencia?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:10,33,eleven_multilingual_v2,created
uziHSvKjxMHk8Vq5qLeP,¿Tiene alguna foto de referencia?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:10,33,eleven_multilingual_v2,created
EDg2OiRtvC1tFJM9GpMS,¿Qué tono de color tiene en mente?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:08,34,eleven_multilingual_v2,created
rkkCRNHN7dB0NqgZYzR2,¿Qué tono de color tiene en mente?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:08,34,eleven_multilingual_v2,created
7g85ccaKzZcqQrrOGNR1,¿Se ha realizado algún tratamiento químico anteriormente?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:06,57,eleven_multilingual_v2,created
xfvQWcSUBxHL2C60nEo5,¿Se ha realizado algún tratamiento químico anteriormente?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:06,57,eleven_multilingual_v2,created
1oHEGQ9xXi3bL7XbofYd,¿Cuál es la longitud y el tipo de su cabello?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:04,45,eleven_multilingual_v2,created
IK4MsMAx6YeijObVX0QG,¿Cuál es la longitud y el tipo de su cabello?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:04,45,eleven_multilingual_v2,created
PA3mVqbeRtosK1WztAYy,¿Tiene preferencia por algún estilista en particular?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:03,53,eleven_multilingual_v2,created
SGbHqWWWU3ksKY9onqas,¿Tiene preferencia por algún estilista en particular?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:03,53,eleven_multilingual_v2,created
7UzedAgtq5fM3WVFV7EW,"¿Corte de cabello, coloración o tratamiento?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:01,44,eleven_multilingual_v2,created
uXyTlHv8LK9Ssc2YnzUq,"¿Corte de cabello, coloración o tratamiento?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:10:01,44,eleven_multilingual_v2,created
Ly0dMID3NmcSp3yuFyyw,¿Qué servicio de los nuestros desea?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:59,36,eleven_multilingual_v2,created
fpG2BJ1JZFfPq0oFLwbV,¿Qué servicio de los nuestros desea?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:59,36,eleven_multilingual_v2,created
DqQDru4u2rgTkPmtTY86,"¡Hola, estamos aquí para un nuevo look!",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:58,39,eleven_multilingual_v2,created
KBrupNPM3UtPHbKwqH6x,"¡Hola, estamos aquí para un nuevo look!",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:58,39,eleven_multilingual_v2,created
6VsvB3tmO09CIaaxnQUB,"Bienvenido, gracias por confiarnos su cabello.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:56,46,eleven_multilingual_v2,created
xRDUSFGwwg2xALmWHXuK,"Bienvenido, gracias por confiarnos su cabello.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:56,46,eleven_multilingual_v2,created
8FxyuqSN2hCiMJpM25pI,¡Hola! Está en el lugar correcto para un aspecto fantástico.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:54,60,eleven_multilingual_v2,created
WrkxFNLmc75n17hDU4ut,¡Hola! Está en el lugar correcto para un aspecto fantástico.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:54,60,eleven_multilingual_v2,created
TuFYYIAMLHvUNiXvGNVt,Debe venir en ayunas.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:52,21,eleven_multilingual_v2,created
oNulB8kYGSzJZppSssnJ,Debe venir en ayunas.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:52,21,eleven_multilingual_v2,created
Lh6fzLojXkBNswHr751A,Le pedimos que traiga su identificación y tarjeta de seguro.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:51,60,eleven_multilingual_v2,created
jcd8c4NWfBCoFbKEmDsW,"Para cancelar su cita, llámenos con veinticuatro horas de antelación.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:49,69,eleven_multilingual_v2,created
rmpSgOVIGHgOCgb6pt8k,"Para cancelar su cita, llámenos con veinticuatro horas de antelación.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:49,69,eleven_multilingual_v2,created
8VyIQF81n32d90MCcUIb,Su médico le estará esperando a la hora acordada.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:47,49,eleven_multilingual_v2,created
oKfBQdIajZgxcKqHYSRt,Su médico le estará esperando a la hora acordada.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:47,49,eleven_multilingual_v2,created
Fm2fx7Pq80pqxvwqxCS9,"Su cita ha sido creada, le deseamos días saludables.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:45,52,eleven_multilingual_v2,created
JQOkLdnJzXQ0GTbCbtVi,"Su cita ha sido creada, le deseamos días saludables.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:45,52,eleven_multilingual_v2,created
Uxxj5zPjEn98zzhLy0pQ,¿Tiene dolor de muelas?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:43,23,eleven_multilingual_v2,created
xxUTSskNHBABG9dZAv7L,¿Tiene dolor de muelas?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:43,23,eleven_multilingual_v2,created
YTQUCTeslOvfTfoJ3NWl,"¿Desea una revisión, tratamiento o procedimiento estético?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:42,58,eleven_multilingual_v2,created
sQWvMJXyW5ZIorGPaO4t,"¿Desea una revisión, tratamiento o procedimiento estético?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:42,58,eleven_multilingual_v2,created
Fl8iD1nnjgFds4jBg1iX,"La primera sesión es una sesión de evaluación, su cita durará sesenta minutos.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:40,78,eleven_multilingual_v2,created
I8bEJ7o2DXs6GQZNjGka,"La primera sesión es una sesión de evaluación, su cita durará sesenta minutos.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:40,78,eleven_multilingual_v2,created
bXI2CGhFiuFed6wRgSGL,La información de su sesión se mantiene completamente confidencial.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:38,67,eleven_multilingual_v2,created
sTxhktbJgqCLokG7RGoL,La información de su sesión se mantiene completamente confidencial.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:38,67,eleven_multilingual_v2,created
OS7m3V9yLYPVF3e0mig7,También disponemos de la posibilidad de sesiones en línea.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:36,58,eleven_multilingual_v2,created
mZbmlPA0Y0WrrIBuhpL0,También disponemos de la posibilidad de sesiones en línea.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:36,58,eleven_multilingual_v2,created
H0GVyxHPP1gEvDencJjO,"¿Prefiere terapia individual, de pareja o familiar?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:34,51,eleven_multilingual_v2,created
KHtbSMyccdVQNakAfQNW,"¿Prefiere terapia individual, de pareja o familiar?",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:34,51,eleven_multilingual_v2,created
ZnfbgB65LkDXt5yXkWpT,¿Prefiere una cita urgente o una cita normal?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:33,45,eleven_multilingual_v2,created
mbYV7SrSU430TSmHyuF4,¿Prefiere una cita urgente o una cita normal?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:33,45,eleven_multilingual_v2,created
MF8Jn6BYjbgcSRTL4qZH,¿Toma algún medicamento?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:31,24,eleven_multilingual_v2,created
WJrCpDzg543Lmu46VEmc,¿Toma algún medicamento?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:31,24,eleven_multilingual_v2,created
04e73ETLcjjSSC1O4R3s,¿Tiene alguna enfermedad crónica o tratamiento en curso?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:29,56,eleven_multilingual_v2,created
pCq1b9M4RmKO7EglvqQr,¿Tiene alguna enfermedad crónica o tratamiento en curso?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:29,56,eleven_multilingual_v2,created
N6e89hfxYyGU7NoWF76N,¿Podría describir brevemente su queja?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:27,38,eleven_multilingual_v2,created
Pvl8dHB2kQOVHOccJkGp,¿Podría describir brevemente su queja?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:27,38,eleven_multilingual_v2,created
ESASw7zcfjGTwSC9m9Fk,¿Desea utilizar el seguro médico público o el seguro privado?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:26,61,eleven_multilingual_v2,created
I66OY7ezps4sVY2wa6Tu,¿Desea utilizar el seguro médico público o el seguro privado?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:26,61,eleven_multilingual_v2,created
75GEDqMhNBgswzbTGlFb,¿Podría compartir su información de seguro?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:24,43,eleven_multilingual_v2,created
cKOCRoQviEZVhJpoxPNf,¿Podría compartir su información de seguro?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:24,43,eleven_multilingual_v2,created
mctICMOYUaL7kHvcTh2P,¿Podría facilitarme su número de identificación?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:22,48,eleven_multilingual_v2,created
yJI7BtIpBYuUzpQVlmOt,¿Podría facilitarme su número de identificación?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:22,48,eleven_multilingual_v2,created
KuHh9mo4e2V3p35oih7l,¿Ha visitado nuestra clínica anteriormente?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:20,43,eleven_multilingual_v2,created
QVc5amozmq10c9LXXNDI,¿Ha visitado nuestra clínica anteriormente?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:20,43,eleven_multilingual_v2,created
RMI4XpLZfxV5MBQUV8kg,¿Para qué especialidad desea pedir cita?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:19,40,eleven_multilingual_v2,created
w6f61SoIUNZOw7L15pNk,¿Para qué especialidad desea pedir cita?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:19,40,eleven_multilingual_v2,created
Z86RICJbaqYmGuSZxQ4B,"Hola, está hablando con nuestro centro de citas.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:17,48,eleven_multilingual_v2,created
aJ6FSibU72GlLlplSVaG,"Hola, está hablando con nuestro centro de citas.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:17,48,eleven_multilingual_v2,created
cK7YyK5SWD2P4vtb6M2m,"Bienvenido, ha dado el paso correcto para su salud.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:15,51,eleven_multilingual_v2,created
xdPruieamedkLAT02OXy,"Bienvenido, ha dado el paso correcto para su salud.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:15,51,eleven_multilingual_v2,created
cblOYXekQd8007lo4MXA,"Hola, gracias por llamar a nuestra clínica.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:14,43,eleven_multilingual_v2,created
mn1Oo2bgXyJ1BQz7k7lr,"Hola, gracias por llamar a nuestra clínica.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:14,43,eleven_multilingual_v2,created
OBPXkkWmB2StTwYE2dyS,"Le esperamos, estamos seguros de que tendrá una experiencia maravillosa.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:12,72,eleven_multilingual_v2,created
itmGqRKiciRF29o3OTOy,"Le esperamos, estamos seguros de que tendrá una experiencia maravillosa.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:12,72,eleven_multilingual_v2,created
s9ZdEjSbtrcIRqFsIuq2,Su sesión ha sido confirmada. ¡Prepárese para relajarse!,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:10,56,eleven_multilingual_v2,created
vdOMJJisv3P2j2s2ttKn,Su sesión ha sido confirmada. ¡Prepárese para relajarse!,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:10,56,eleven_multilingual_v2,created
U33kDuZoDUH7nHwBaJDv,"¡Su cita está lista, se sentirá muy bien!",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:08,41,eleven_multilingual_v2,created
mdjjZ5FKYY4hqI0tCU3A,"¡Su cita está lista, se sentirá muy bien!",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:08,41,eleven_multilingual_v2,created
Ert8l5wwyqm76iz3Zvz2,"Le recomendamos beber agua, se le ofrecerá agua después de su sesión.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:06,69,eleven_multilingual_v2,created
PBNB93mL113hZosR0JQx,"Le recomendamos beber agua, se le ofrecerá agua después de su sesión.",MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:06,69,eleven_multilingual_v2,created
0OxGDubU04kl2my6duH8,El servicio de toallas y zapatillas es gratuito.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:05,48,eleven_multilingual_v2,created
z8fuiwWwFEif4HUbwNy8,El servicio de toallas y zapatillas es gratuito.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:05,48,eleven_multilingual_v2,created
HxZSUjHgivNUhdACHOEJ,Le recomendamos que llegue diez minutos antes de su sesión.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:03,59,eleven_multilingual_v2,created
SeVA4cUArXbwws5gYb4y,Le recomendamos que llegue diez minutos antes de su sesión.,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:03,59,eleven_multilingual_v2,created
YxzrYqLaftOXhKx6EwtG,¿Desea añadir el masaje con piedras calientes?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:01,46,eleven_multilingual_v2,created
eAfZF9aHc5VThqV2RVuA,¿Desea añadir el masaje con piedras calientes?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:09:01,46,eleven_multilingual_v2,created
BcSWQVVKTUMNM0T8ZdKh,¿Prefiere la aromaterapia?,MARCIANO RAJOY - Realista y Comercial,j41pQugxGaKleSQLIyG2,2026-05-17 04:08:59,26,eleven_multilingual_v2,created
